player_id,name,country,registration_date,age,Total_Bets,Total_Stake,Average_Bet,Total_Payout,Win_Rate,Deposit,Withdrawal,Active_Days,Net_Revenue,Cluster,Segment
677,Anthony Wood,Seychelles,2025-11-14,32,46,5026.35,109.26847826086956,9545.13,0.6086956521739131,2745.15,3595.34,46,4518.779999999999,1,VIP Players
678,Lauren Sullivan,Jersey,2026-04-04,28,51,5231.26,102.57372549019608,6544.47,0.4313725490196078,672.02,4751.14,51,1313.21,2,Regular Players
679,Mr. Hunter Reese PhD,Myanmar,2024-07-10,42,44,4539.17,103.16295454545455,5622.27,0.5227272727272727,1808.64,958.46,44,1083.1000000000004,0,Casual Players
680,Brittany Harris,Australia,2025-08-21,49,60,6620.28,110.338,10800.25,0.4666666666666667,3401.7,5016.42,60,4179.97,3,Dormant Players
681,William Grant,Saint Lucia,2025-05-22,25,54,4993.95,92.48055555555555,8606.13,0.5555555555555556,1319.91,1154.01,54,3612.1799999999994,1,VIP Players
682,Tiffany Smith,Somalia,2026-01-10,24,54,6085.93,112.7024074074074,9190.73,0.5555555555555556,4105.99,1071.53,54,3104.7999999999993,3,Dormant Players
683,William White,Germany,2024-12-04,59,51,5743.89,112.62529411764706,8511.51,0.5294117647058824,647.77,1062.44,51,2767.62,2,Regular Players
684,Yolanda Gray,Gambia,2023-10-31,47,60,5953.98,99.233,9712.35,0.55,3441.87,2609.77,60,3758.370000000001,3,Dormant Players
685,Frances May,Greece,2023-10-27,54,40,4430.22,110.7555,7994.25,0.45,2308.84,2641.01,40,3564.0299999999997,1,VIP Players
686,Henry Gallegos,Korea,2025-04-02,30,54,5721.35,105.95092592592592,9543.14,0.5,693.8699999999999,664.79,54,3821.789999999999,3,Dormant Players
687,Steven Wheeler,Lao People's Democratic Republic,2025-01-03,26,49,4796.75,97.89285714285714,8100.48,0.5510204081632653,4228.3099999999995,1758.82,49,3303.7299999999996,1,VIP Players
688,Isaiah Lee,Comoros,2026-01-16,35,57,5314.28,93.23298245614036,8341.71,0.5087719298245614,1650.45,905.52,57,3027.4299999999994,2,Regular Players
689,Gary Davis,Cote d'Ivoire,2024-04-01,52,41,3742.45,91.27926829268291,5037.83,0.4390243902439024,2534.54,1962.7,41,1295.3799999999997,0,Casual Players
690,Jillian Valencia,Togo,2025-03-12,56,42,4587.66,109.23,6868.27,0.4285714285714285,0.0,3747.21,42,2280.6100000000006,0,Casual Players
691,Felicia Pineda,Cocos (Keeling) Islands,2026-06-04,46,51,5229.59,102.54098039215688,8761.25,0.5490196078431373,1382.75,4159.34,51,3531.66,1,VIP Players
692,Andrea Gomez,Bhutan,2025-04-19,30,53,5151.15,97.19150943396224,8215.02,0.4528301886792453,887.61,5353.37,53,3063.870000000001,2,Regular Players
693,Leroy Moore,China,2023-09-03,46,50,5008.58,100.1716,7554.98,0.46,2545.64,4372.94,50,2546.3999999999996,2,Regular Players
694,Samantha Perry,Benin,2025-01-10,47,39,4305.03,110.3853846153846,9216.75,0.6153846153846154,2070.16,1467.35,39,4911.72,1,VIP Players
695,Clarence Spencer,Gabon,2026-07-02,43,49,4944.95,100.91734693877552,11240.24,0.6122448979591837,853.45,3434.33,49,6295.29,1,VIP Players
696,Paige Wise,Malaysia,2025-08-12,20,51,4653.42,91.24352941176473,7485.3,0.6078431372549019,1409.42,1027.8300000000002,51,2831.88,1,VIP Players
697,Timothy Anderson,Korea,2026-04-09,63,36,3885.82,107.93944444444443,5722.52,0.3888888888888889,3331.09,1285.37,36,1836.7000000000005,0,Casual Players
698,Christopher Caldwell,Cote d'Ivoire,2024-03-23,25,50,4559.16,91.1832,6022.32,0.44,1473.16,72.93,50,1463.16,0,Casual Players
699,Michelle Vasquez,San Marino,2024-09-16,51,58,6565.98,113.20655172413792,9522.26,0.4310344827586206,6863.41,3933.59,58,2956.2800000000007,3,Dormant Players
700,Kristen Haynes,Macao,2024-04-21,59,51,5281.76,103.56392156862744,8399.41,0.5686274509803921,2000.95,4783.139999999999,51,3117.6499999999996,1,VIP Players
701,Ryan Obrien,Bhutan,2026-02-04,41,54,5472.46,101.34185185185186,10726.68,0.6111111111111112,4409.34,6251.24,54,5254.22,3,Dormant Players
702,Jeremy Anderson,Korea,2024-02-06,18,51,4443.47,87.12686274509804,7671.4,0.5490196078431373,2803.27,3555.67,51,3227.9299999999994,1,VIP Players
703,Michael Orozco,Thailand,2024-10-14,60,50,4750.13,95.0026,7482.81,0.46,2944.96,642.69,50,2732.6800000000003,2,Regular Players
704,Justin Miller,Niue,2025-09-16,59,47,4413.15,93.8968085106383,6506.7699999999995,0.5319148936170213,2736.3100000000004,4147.35,47,2093.62,0,Casual Players
705,Ashley Curtis,Belgium,2024-12-29,63,45,4056.2,90.13777777777776,6743.92,0.5111111111111111,1507.63,1323.26,45,2687.7200000000003,0,Casual Players
706,Steven Simmons,Martinique,2025-06-12,18,49,4596.44,93.80489795918366,8565.72,0.5510204081632653,4730.9,3502.69,49,3969.28,1,VIP Players
707,Charles Evans,Iraq,2024-06-26,64,65,5800.86,89.244,6573.41,0.4153846153846154,3134.12,6998.93,65,772.5500000000002,2,Regular Players
708,Linda Conley,Thailand,2025-07-10,34,60,6345.69,105.7615,7715.1,0.3666666666666666,5852.2300000000005,1560.0,60,1369.4100000000008,2,Regular Players
709,Todd Larson,Myanmar,2025-12-26,52,48,3972.15,82.753125,7001.26,0.5625,2534.8599999999997,364.98,48,3029.11,0,Casual Players
710,Dave Wilson,Malawi,2025-05-29,36,52,5129.06,98.63576923076924,6195.61,0.4230769230769231,4904.91,4056.84,52,1066.5499999999993,2,Regular Players
711,Madison Kelly,Bolivia,2026-03-09,61,51,5531.14,108.45372549019608,8631.51,0.5098039215686274,1596.3,3816.87,51,3100.37,1,VIP Players
712,Shane Johnson,Switzerland,2026-01-14,26,51,4750.13,93.13980392156864,6327.47,0.4705882352941176,1590.41,2380.62,51,1577.34,2,Regular Players
713,Travis Shepard,Slovenia,2024-10-15,43,47,4830.61,102.77893617021276,6812.26,0.4680851063829787,2286.52,1268.94,47,1981.6500000000003,2,Regular Players
714,Austin Hernandez,Micronesia,2025-11-23,52,44,4274.86,97.15590909090908,7099.43,0.5,1368.61,2455.06,44,2824.5700000000006,0,Casual Players
715,George Coleman,Tokelau,2024-06-18,44,50,4417.3,88.346,6605.27,0.46,3351.34,2279.48,50,2187.9700000000003,0,Casual Players
716,Brandon Patel,Dominican Republic,2024-10-15,61,41,3970.8,96.84878048780487,5633.97,0.5609756097560976,5013.52,3680.45,41,1663.17,0,Casual Players
717,Timothy Keller,Barbados,2024-02-09,45,54,6037.51,111.80574074074076,8456.7,0.4629629629629629,3686.47,900.2,54,2419.1900000000005,2,Regular Players
718,Kevin Jones,Christmas Island,2024-02-11,19,47,4891.1,104.06595744680853,6431.68,0.5531914893617021,3226.19,968.01,47,1540.58,1,VIP Players
719,Amanda James,El Salvador,2026-03-10,42,53,5033.66,94.97471698113208,7937.79,0.5660377358490566,1129.07,5502.58,53,2904.13,1,VIP Players
720,Joel Caldwell,Indonesia,2025-03-20,22,43,4633.33,107.75186046511628,5487.58,0.4651162790697674,1504.61,44.3,43,854.25,0,Casual Players
721,Krista Rhodes,Cambodia,2025-08-03,59,57,5281.95,92.6657894736842,7682.71,0.4561403508771929,874.52,3146.79,57,2400.76,2,Regular Players
722,Gabrielle Noble,Nauru,2026-01-05,28,49,5195.51,106.0308163265306,8545.48,0.4489795918367347,1397.61,1922.17,49,3349.9699999999993,2,Regular Players
723,Michael Long,Guinea-Bissau,2025-08-02,37,54,5337.7,98.84629629629627,9519.62,0.5185185185185185,923.54,1989.24,54,4181.919999999999,3,Dormant Players
724,Brittany Castro,Spain,2025-05-18,48,37,3893.87,105.23972972972972,5202.01,0.5135135135135135,3718.97,1091.6,37,1308.1400000000003,0,Casual Players
725,Thomas Smith,Congo,2026-06-14,19,53,5186.02,97.84943396226416,6935.43,0.5283018867924528,3081.94,5385.63,53,1749.41,2,Regular Players
726,Laura Howell,Trinidad and Tobago,2024-10-04,23,49,4891.11,99.81857142857142,9335.37,0.5918367346938775,1114.01,1694.13,49,4444.260000000001,1,VIP Players
727,John Wells,Tonga,2025-02-17,40,48,4138.88,86.22666666666667,8511.19,0.6041666666666666,1800.82,5114.18,48,4372.31,1,VIP Players
728,Roy Mendez,Papua New Guinea,2024-07-31,49,47,3938.01,83.78744680851064,5166.85,0.4468085106382978,3290.65,3851.36,47,1228.8400000000006,0,Casual Players
729,Deborah Day,Sudan,2025-05-18,53,57,6099.26,107.00456140350876,8676.82,0.4561403508771929,43.82,4080.31,57,2577.5599999999995,2,Regular Players
730,John Perez,Canada,2024-08-06,19,42,4610.81,109.78119047619047,6798.47,0.4761904761904761,2064.06,692.22,42,2187.66,0,Casual Players
731,Eric Hoffman,Liechtenstein,2026-01-02,22,62,5524.33,89.10209677419354,8680.23,0.5161290322580645,3993.43,3538.07,62,3155.8999999999996,3,Dormant Players
732,Maria Pitts,Nauru,2025-09-18,60,50,5187.66,103.7532,9024.93,0.52,1351.91,1732.53,50,3837.27,1,VIP Players
733,Monique Williams,Cote d'Ivoire,2025-09-21,28,40,4271.24,106.781,7704.11,0.575,1863.19,2094.35,40,3432.87,1,VIP Players
734,David Castillo,Latvia,2025-07-20,37,47,4392.93,93.46659574468086,6801.58,0.4468085106382978,2165.94,1445.67,47,2408.6499999999996,0,Casual Players
735,Ashley Chang,French Southern Territories,2023-11-06,46,54,5591.58,103.54777777777778,9290.2,0.6481481481481481,3493.78,5894.32,54,3698.620000000001,3,Dormant Players
736,Lawrence Johnson,Sierra Leone,2024-06-24,48,43,4603.1900000000005,107.05093023255814,6232.9800000000005,0.5813953488372093,1677.82,2270.9700000000003,43,1629.79,1,VIP Players
737,Benjamin Barnes,Sweden,2026-06-14,38,47,5371.17,114.28021276595744,7649.21,0.4680851063829787,3952.89,1816.21,47,2278.04,2,Regular Players
738,Nicole Moore,Tokelau,2025-03-27,33,41,3945.34,96.2278048780488,7011.65,0.5853658536585366,1228.52,3287.6800000000003,41,3066.3099999999995,1,VIP Players
739,Zachary Clark,Paraguay,2025-03-17,34,55,5732.84,104.23345454545456,11061.36,0.5818181818181818,2089.7000000000003,1931.66,55,5328.52,3,Dormant Players
740,Jeremy Elliott,Bangladesh,2024-03-01,32,49,5174.03,105.59244897959184,8623.98,0.5510204081632653,2906.64,5671.83,49,3449.95,1,VIP Players
741,Sara Tate,Benin,2024-06-29,60,54,5872.75,108.75462962962963,9421.06,0.4629629629629629,968.28,2223.99,54,3548.3099999999995,3,Dormant Players
742,Nancy Hill,Vietnam,2026-06-13,32,47,4673.79,99.44234042553192,8869.41,0.5957446808510638,2349.48,2195.2799999999997,47,4195.62,1,VIP Players
743,Holly Rogers,France,2025-04-17,46,46,4834.04,105.08782608695653,6566.67,0.5217391304347826,1677.11,1397.24,46,1732.63,0,Casual Players
744,Alison Hernandez,American Samoa,2026-01-29,26,66,7267.0,110.1060606060606,14142.1,0.5606060606060606,3180.13,5131.58,66,6875.1,3,Dormant Players
745,Rebekah Jones,Honduras,2025-03-12,27,51,5079.52,99.59843137254904,7134.96,0.4509803921568627,2256.84,3179.91,51,2055.4399999999996,2,Regular Players
746,Todd Fields,Georgia,2024-08-20,59,43,4089.65,95.10813953488372,5422.28,0.4418604651162791,1943.88,2501.11,43,1332.6299999999997,0,Casual Players
747,David Mason,Ukraine,2023-09-21,36,60,6778.12,112.96866666666666,9992.64,0.5,4140.4,838.6899999999999,60,3214.5199999999995,3,Dormant Players
748,Kimberly Burke,Ecuador,2024-10-01,48,39,4662.57,119.55307692307692,10739.58,0.6666666666666666,3427.46,3059.33,39,6077.01,1,VIP Players
749,Megan Moore,Australia,2024-09-09,30,35,3694.04,105.544,3484.86,0.3428571428571428,1869.39,3492.66,35,-209.17999999999984,0,Casual Players
750,Tina Jones,San Marino,2024-06-13,32,46,4957.92,107.7808695652174,8384.54,0.5869565217391305,1302.16,3040.89,46,3426.620000000001,1,VIP Players
751,Zachary Ruiz,Myanmar,2025-11-24,52,48,4653.2300000000005,96.94229166666668,9410.31,0.5833333333333334,144.11,7124.6,48,4757.079999999999,1,VIP Players
752,Cassidy Smith,Djibouti,2025-10-29,57,48,5748.06,119.75125,10916.57,0.5208333333333334,1062.04,2488.86,48,5168.509999999999,1,VIP Players
753,Daniel Miller,Nepal,2024-11-13,56,62,6690.7,107.91451612903224,9822.04,0.4677419354838709,346.51,3082.14,62,3131.340000000001,3,Dormant Players
754,Philip Johnson,Kyrgyz Republic,2026-01-01,45,46,5041.0,109.58695652173913,9932.13,0.6086956521739131,2463.91,3099.42,46,4891.130000000001,1,VIP Players
755,Andrew Washington,Bulgaria,2024-08-04,55,67,6174.4400000000005,92.1558208955224,8634.16,0.4477611940298507,1645.92,1893.09,67,2459.7199999999993,3,Dormant Players
756,Nicholas Brown,Congo,2025-01-12,19,55,5495.21,99.9129090909091,7674.629999999999,0.4181818181818181,1685.5,1429.43,55,2179.419999999999,2,Regular Players
757,Blake Miller,Isle of Man,2026-05-09,25,48,4429.75,92.28645833333331,5701.91,0.5,2690.94,88.34,48,1272.16,0,Casual Players
758,Danielle Reynolds,Israel,2025-09-16,61,43,4646.85,108.06627906976745,8663.75,0.5813953488372093,2411.44,3412.63,43,4016.9,1,VIP Players
759,Renee Ramirez,Isle of Man,2025-10-17,47,54,4692.49,86.89796296296296,8907.38,0.5740740740740741,615.4,3662.91,54,4214.889999999999,1,VIP Players
760,Terry Stevens,Australia,2025-09-09,62,59,5259.42,89.14271186440678,11837.76,0.6271186440677966,2093.52,2077.56,59,6578.34,3,Dormant Players
761,Scott Smith,Algeria,2024-04-15,44,42,4791.99,114.095,8137.47,0.5238095238095238,1853.49,1990.63,42,3345.4800000000005,1,VIP Players
762,Sharon King,Gibraltar,2026-01-29,60,46,4681.57,101.7732608695652,6282.86,0.4347826086956521,1366.74,2231.83,46,1601.29,0,Casual Players
763,Mrs. Megan Manning,Comoros,2025-01-01,45,60,6209.96,103.49933333333334,9196.21,0.5166666666666667,4896.72,0.0,60,2986.249999999999,3,Dormant Players
764,Andrew Davenport,Botswana,2025-09-22,37,47,5138.4,109.32765957446809,9477.4,0.5957446808510638,2989.15,3736.89,47,4339.0,1,VIP Players
765,Clinton Mitchell,French Southern Territories,2025-07-30,19,52,5209.68,100.18615384615386,7662.48,0.4807692307692308,693.98,946.7,52,2452.8,2,Regular Players
766,Natasha Rivera,Togo,2026-04-17,37,59,6040.21,102.3764406779661,6821.17,0.4406779661016949,4515.69,1303.61,59,780.96,2,Regular Players
767,James David,Iraq,2025-05-27,20,40,4129.1900000000005,103.22975,7126.25,0.55,2782.17,907.08,40,2997.0599999999995,1,VIP Players
768,Jessica Hunter,French Guiana,2025-05-10,64,52,5267.37,101.29557692307692,8034.2,0.5,3507.7799999999997,3446.85,52,2766.83,2,Regular Players
769,Edward Manning,Northern Mariana Islands,2024-03-24,27,48,5075.75,105.74479166666669,8639.0,0.5625,3412.5,2704.36,48,3563.25,1,VIP Players
770,Carly Mueller,Iraq,2024-09-27,63,33,2836.77,85.96272727272728,2540.77,0.303030303030303,2221.4,2797.3,33,-296.0,0,Casual Players
771,Robert Jefferson,Sao Tome and Principe,2023-11-16,32,52,5583.84,107.38153846153848,9076.67,0.5576923076923077,2454.93,1443.25,52,3492.83,3,Dormant Players
772,Shawn Turner,Bahrain,2024-11-20,44,55,5823.71,105.88563636363637,8021.23,0.4545454545454545,3617.11,2677.52,55,2197.5199999999995,2,Regular Players
773,Peter Price,Fiji,2025-12-10,26,45,4111.51,91.3668888888889,4942.91,0.3555555555555555,2247.6800000000003,2453.82,45,831.3999999999996,0,Casual Players
774,Matthew Trujillo,Barbados,2025-08-02,61,51,4672.51,91.61784313725492,4997.34,0.4901960784313725,3029.39,2005.09,51,324.8299999999999,0,Casual Players
775,Samantha Roberts,Cook Islands,2025-11-09,29,48,5161.09,107.52270833333334,9146.82,0.5833333333333334,1226.87,4722.54,48,3985.73,1,VIP Players
776,Kayla Hill,Niger,2026-05-16,52,58,5766.79,99.42741379310344,9489.68,0.6379310344827587,4570.45,1561.35,58,3722.89,3,Dormant Players
777,Brenda Rollins,Kiribati,2025-12-06,57,39,3797.43,97.37,2956.88,0.3846153846153846,1496.21,3176.8,39,-840.5499999999997,0,Casual Players
778,Heather Montes,Bermuda,2025-11-17,35,55,5431.08,98.74690909090909,10356.47,0.5636363636363636,2209.13,641.44,55,4925.389999999999,3,Dormant Players
779,Morgan Shelton,Poland,2024-07-08,57,57,6029.82,105.78631578947368,10136.85,0.4561403508771929,2466.1000000000004,686.09,57,4107.030000000001,3,Dormant Players
780,Joseph Jones,Bulgaria,2026-05-30,29,56,4877.4400000000005,87.09714285714287,8230.98,0.4642857142857143,2393.91,3008.68,56,3353.539999999999,2,Regular Players
781,Tom Rich,Tanzania,2024-08-10,19,42,4048.02,96.38142857142856,4673.68,0.5476190476190477,5509.62,2221.67,42,625.6600000000003,0,Casual Players
782,Julie Murray,Guam,2023-07-25,31,32,3693.21,115.4128125,7280.38,0.59375,1688.55,1761.07,32,3587.17,1,VIP Players
783,Allen Chaney,Benin,2023-09-08,36,51,4794.51,94.01,6050.02,0.4509803921568627,1610.78,2596.39,51,1255.5100000000002,2,Regular Players
784,Ricardo Jones MD,Spain,2024-07-25,24,47,5014.81,106.698085106383,8903.75,0.5106382978723404,5381.87,1336.78,47,3888.94,1,VIP Players
785,David Thompson,Faroe Islands,2024-11-23,61,57,5137.77,90.1363157894737,9387.65,0.4912280701754385,1363.63,2928.45,57,4249.879999999999,3,Dormant Players
786,Lori Hartman,Malawi,2023-12-26,57,38,3612.96,95.07789473684213,6694.09,0.5263157894736842,3715.26,2106.18,38,3081.13,0,Casual Players
787,Derrick Rhodes,South Georgia and the South Sandwich Islands,2025-03-22,37,58,5043.77,86.96155172413793,7534.27,0.4655172413793103,1779.79,2643.35,58,2490.5,2,Regular Players
788,Holly Lowe,Swaziland,2024-08-16,57,46,4659.45,101.29239130434782,7245.48,0.5217391304347826,2673.59,1526.61,46,2586.0300000000007,1,VIP Players
789,Jessica Hood,Tonga,2025-01-20,43,53,4699.0,88.66037735849056,5349.08,0.4150943396226415,5414.4,1915.67,53,650.0799999999999,2,Regular Players
790,Robert Fitzgerald,Tajikistan,2025-04-18,18,49,5824.6,118.86938775510204,7519.72,0.4081632653061224,4292.48,2875.5899999999997,49,1695.12,2,Regular Players
791,Kevin Hall,Chad,2025-04-02,39,48,4368.03,91.000625,6466.3,0.5,1215.11,1712.72,48,2098.2700000000004,0,Casual Players
792,Stephen King,Mongolia,2023-09-22,26,56,5919.65,105.70803571428571,8322.01,0.4642857142857143,2988.3900000000003,335.8,56,2402.3600000000006,2,Regular Players
793,Patricia Carpenter,Antigua and Barbuda,2026-05-12,38,46,4748.21,103.22195652173912,7232.67,0.5,395.98,3883.35,46,2484.46,1,VIP Players
794,Yvonne Miller,Timor-Leste,2024-02-07,38,40,3835.67,95.89175,5436.3099999999995,0.525,5381.5,5094.39,40,1600.6399999999994,0,Casual Players
795,Jacob Burns,Macao,2024-02-16,43,42,4129.28,98.31619047619049,6311.2,0.5238095238095238,1458.01,2062.48,42,2181.92,0,Casual Players
796,Melissa Mendoza,Argentina,2025-10-14,31,53,4678.99,88.28283018867924,8186.56,0.5283018867924528,3312.23,1842.26,53,3507.5700000000006,1,VIP Players
797,Daniel Mitchell,Ecuador,2025-02-15,19,48,4577.19,95.358125,6203.06,0.4166666666666667,1713.0300000000002,1911.91,48,1625.8700000000008,0,Casual Players
798,Antonio Cummings,Uzbekistan,2024-09-23,39,48,4797.43,99.94645833333334,8985.82,0.5416666666666666,4479.28,3547.69,48,4188.389999999999,1,VIP Players
799,Melissa Rojas,Liechtenstein,2025-11-08,64,45,4107.1,91.2688888888889,6506.33,0.5333333333333333,2162.0699999999997,1714.08,45,2399.2299999999996,0,Casual Players
800,James Stone,Lesotho,2024-04-15,24,58,5624.51,96.9743103448276,8385.58,0.5172413793103449,860.98,2863.69,58,2761.0699999999997,2,Regular Players
801,Patrick Marks,Albania,2025-05-17,34,45,4734.7,105.21555555555555,7735.88,0.5555555555555556,861.29,1222.7,45,3001.1800000000003,1,VIP Players
802,Glenn Davis,Portugal,2026-05-23,36,60,5456.91,90.9485,5792.26,0.3666666666666666,2935.81,1962.3,60,335.35000000000036,2,Regular Players
803,Jamie Schneider,Bouvet Island (Bouvetoya),2026-03-25,46,58,5528.97,95.32706896551724,4427.54,0.3275862068965517,4310.25,2335.59,58,-1101.4300000000003,2,Regular Players
804,Casey Sweeney,Oman,2026-03-15,42,47,3835.56,81.60765957446809,5702.54,0.4680851063829787,1469.13,2524.3,47,1866.98,0,Casual Players
805,John Suarez,Mozambique,2025-04-11,35,54,4748.58,87.93666666666667,7730.96,0.5555555555555556,270.34,798.87,54,2982.38,2,Regular Players
806,Tracy Branch,Singapore,2024-01-08,40,51,5020.47,98.44058823529411,6912.8,0.4705882352941176,3198.15,1715.5700000000002,51,1892.33,2,Regular Players
807,Frank Morris,Equatorial Guinea,2023-12-22,48,34,3355.3,98.68529411764706,4641.41,0.4411764705882353,2691.26,4698.69,34,1286.1099999999997,0,Casual Players
808,Jacob Quinn,Poland,2024-06-04,64,56,6234.79,111.33553571428573,10452.05,0.5892857142857143,1746.9499999999998,1905.71,56,4217.259999999999,3,Dormant Players
809,Samantha Johnson,Vanuatu,2024-10-14,24,37,3503.71,94.69486486486488,6962.38,0.5135135135135135,3040.68,2665.18,37,3458.67,0,Casual Players
810,Jordan Webb,Mayotte,2024-08-28,39,43,3902.74,90.7613953488372,5116.82,0.3953488372093023,3967.6,1476.11,43,1214.08,0,Casual Players
811,Derrick Dunn,Peru,2025-06-16,22,40,3007.06,75.1765,4951.53,0.475,2166.01,3464.85,40,1944.47,0,Casual Players
812,James Turner,Peru,2025-07-31,45,49,4831.72,98.60653061224492,10106.74,0.6326530612244898,2269.12,1917.04,49,5275.0199999999995,1,VIP Players
813,Stacy Harris,Isle of Man,2026-03-28,38,42,3850.18,91.67095238095236,4343.11,0.4285714285714285,1736.69,3566.95,42,492.92999999999984,0,Casual Players
814,Anthony Martin,Algeria,2024-02-26,31,50,5021.34,100.4268,8711.27,0.56,1391.91,3975.2,50,3689.93,1,VIP Players
815,Ryan Johnson,Jersey,2025-03-19,18,45,5131.12,114.02488888888888,7142.05,0.3777777777777777,1960.8,2613.5299999999997,45,2010.9300000000003,2,Regular Players
816,Melissa Beltran,Kyrgyz Republic,2025-02-20,53,56,5192.48,92.72285714285714,7205.24,0.4285714285714285,2144.59,1591.72,56,2012.76,2,Regular Players
817,Theresa Romero,Kyrgyz Republic,2025-10-06,25,43,4118.12,95.77023255813953,5478.35,0.4418604651162791,2814.94,3172.48,43,1360.2300000000005,0,Casual Players
818,Elijah Jones,Christmas Island,2023-07-24,61,45,5417.28,120.384,8829.3,0.6,2252.82,4542.55,45,3412.0199999999995,1,VIP Players
819,Michael May,United Arab Emirates,2024-12-28,55,47,3751.28,79.81446808510638,5529.26,0.4680851063829787,743.82,2765.46,47,1777.98,0,Casual Players
820,Jeremiah Hoffman,Djibouti,2023-09-13,60,48,5094.95,106.14479166666666,7660.45,0.5416666666666666,2432.6800000000003,3325.34,48,2565.5,1,VIP Players
821,Stacy Spencer,Monaco,2025-09-24,42,45,4230.15,94.00333333333332,5685.17,0.4444444444444444,1937.91,3252.93,45,1455.0200000000004,0,Casual Players
822,Sabrina Molina,Saint Martin,2025-04-01,32,46,4181.69,90.90630434782608,6502.9,0.5217391304347826,1920.35,3465.21,46,2321.21,0,Casual Players
823,Samuel Campbell,Bosnia and Herzegovina,2024-10-23,56,38,3981.04,104.7642105263158,3753.71,0.3421052631578947,3828.78,893.08,38,-227.32999999999993,0,Casual Players
824,Amy Wilson,Zimbabwe,2024-09-20,18,46,5509.3,119.76739130434784,11330.87,0.6086956521739131,3278.42,2357.35,46,5821.569999999999,1,VIP Players
825,Cynthia King,Morocco,2025-01-28,46,41,3027.05,73.83048780487805,5146.04,0.4878048780487805,663.0,3409.96,41,2118.99,0,Casual Players
826,Sheila Smith,New Zealand,2023-10-18,53,42,4754.45,113.20119047619048,7257.7,0.4761904761904761,1894.5,3356.48,42,2503.25,1,VIP Players
827,Jodi Hernandez,Angola,2025-06-22,62,48,4784.05,99.66770833333334,5419.17,0.4791666666666667,1108.18,1617.73,48,635.1199999999999,0,Casual Players
828,Jennifer Powell,Bhutan,2024-11-12,20,37,3743.22,101.1681081081081,3884.02,0.4324324324324324,1047.17,1807.73,37,140.80000000000018,0,Casual Players
829,Christopher Thomas,Congo,2026-02-23,54,43,4664.65,108.48023255813952,9021.94,0.627906976744186,7329.1,2362.91,43,4357.290000000001,1,VIP Players
830,Danny Murray,Malaysia,2024-04-08,50,50,5020.44,100.4088,5885.28,0.4,2870.0699999999997,1242.4499999999998,50,864.8400000000001,2,Regular Players
831,Shawn Velez,Dominica,2024-01-28,61,50,4674.45,93.489,9178.02,0.56,3757.14,1179.3,50,4503.570000000001,1,VIP Players
832,Tyler Cunningham,Tajikistan,2025-01-16,60,47,4404.9,93.72127659574468,7436.65,0.5319148936170213,2752.71,2043.72,47,3031.75,1,VIP Players
833,Jane Pace,Iraq,2025-08-16,27,58,5943.29,102.47051724137933,8161.33,0.4482758620689655,674.0899999999999,6882.5,58,2218.04,2,Regular Players
834,Cody Gonzalez,South Africa,2024-10-21,64,60,6072.0,101.2,10404.42,0.5333333333333333,4740.49,3383.9700000000003,60,4332.42,3,Dormant Players
835,Susan Johnson,Peru,2025-05-25,44,51,5360.33,105.10450980392156,9687.57,0.6078431372549019,2274.44,3559.02,51,4327.24,1,VIP Players
836,Gabrielle Wood,Andorra,2024-12-16,45,44,4404.28,100.09727272727272,7808.12,0.5,2081.89,5639.93,44,3403.84,1,VIP Players
837,Amber Sanders,Israel,2024-01-15,27,52,5221.53,100.41403846153844,9125.91,0.5384615384615384,3813.12,1087.34,52,3904.38,1,VIP Players
838,Dustin Munoz,Tajikistan,2026-05-09,21,56,5293.86,94.53321428571428,5476.64,0.3214285714285714,3988.0,5234.780000000001,56,182.78000000000063,2,Regular Players
839,Kathleen Vasquez,Iran,2025-10-15,33,52,5306.71,102.0521153846154,8671.76,0.5192307692307693,1767.29,1705.13,52,3365.05,2,Regular Players
840,Mark Gibson,Gambia,2023-10-02,21,54,5290.46,97.97148148148148,7540.39,0.5185185185185185,1327.3,2172.85,54,2249.9300000000003,2,Regular Players
841,Douglas Crawford,Bangladesh,2026-05-25,53,37,3660.86,98.94216216216216,5196.43,0.4594594594594595,3977.44,3643.71,37,1535.5700000000002,0,Casual Players
842,Jill Bates,Zimbabwe,2025-10-06,31,51,4702.27,92.2013725490196,8073.83,0.5098039215686274,3505.94,2785.07,51,3371.5599999999995,1,VIP Players
843,Amy White,Venezuela,2025-09-05,65,51,4968.26,97.41686274509804,7488.35,0.4705882352941176,4606.89,2887.84,51,2520.09,2,Regular Players
844,Frederick Moore,Sao Tome and Principe,2025-04-06,38,51,5463.76,107.13254901960784,7896.16,0.4509803921568627,1401.0300000000002,1888.3,51,2432.3999999999996,2,Regular Players
845,Victoria Mann,Holy See (Vatican City State),2026-06-10,53,50,4916.95,98.339,6941.29,0.48,1419.06,3026.98,50,2024.34,2,Regular Players
846,John Oconnell,Indonesia,2023-12-17,21,48,5122.17,106.711875,7249.44,0.4166666666666667,805.69,1804.5,48,2127.2700000000004,2,Regular Players
847,Kathryn Holmes,Taiwan,2023-07-17,62,49,4413.12,90.06367346938775,5180.429999999999,0.3877551020408163,1538.55,3100.85,49,767.3099999999995,0,Casual Players
848,Jordan King,Western Sahara,2024-09-16,58,52,5455.89,104.92096153846154,5618.11,0.3846153846153846,2679.8,1120.84,52,162.21999999999937,2,Regular Players
